suite_name	timestamp	seed	model_name	experiment_id	dataset_name	evaluator_name	method_id	display_name	sequence_index	worker_id	cuda_visible_devices	run_name	train_subset	val_subset	metrics_path	predictions_path	diagnostics_path	log_path
c4_cross_model	20260327_020651	42	qwen3_vl	cub_fgvc	cub	raw	zero_shot	Zero-shot	24	main	inherit	c4_cross_model_cub_fgvc_seed42_zero_shot_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_cub_fgvc_seed42_zero_shot_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_cub_fgvc_seed42_zero_shot_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_cub_fgvc_seed42_zero_shot_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_cub_fgvc_seed42_zero_shot_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	cub_fgvc	cub	raw	sav	SAV	25	main	inherit	c4_cross_model_cub_fgvc_seed42_sav_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_cub_fgvc_seed42_sav_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_cub_fgvc_seed42_sav_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_cub_fgvc_seed42_sav_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_cub_fgvc_seed42_sav_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	cub_fgvc	cub	raw	rsev2	RSEv2	26	main	inherit	c4_cross_model_cub_fgvc_seed42_rsev2_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_cub_fgvc_seed42_rsev2_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_cub_fgvc_seed42_rsev2_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_cub_fgvc_seed42_rsev2_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_cub_fgvc_seed42_rsev2_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	eurosat_fgvc	eurosat	raw	zero_shot	Zero-shot	27	main	inherit	c4_cross_model_eurosat_fgvc_seed42_zero_shot_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/eurosat_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/eurosat_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_eurosat_fgvc_seed42_zero_shot_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_eurosat_fgvc_seed42_zero_shot_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_eurosat_fgvc_seed42_zero_shot_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_eurosat_fgvc_seed42_zero_shot_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	eurosat_fgvc	eurosat	raw	sav	SAV	28	main	inherit	c4_cross_model_eurosat_fgvc_seed42_sav_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/eurosat_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/eurosat_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_eurosat_fgvc_seed42_sav_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_eurosat_fgvc_seed42_sav_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_eurosat_fgvc_seed42_sav_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_eurosat_fgvc_seed42_sav_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	eurosat_fgvc	eurosat	raw	rsev2	RSEv2	29	main	inherit	c4_cross_model_eurosat_fgvc_seed42_rsev2_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/eurosat_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/eurosat_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_eurosat_fgvc_seed42_rsev2_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_eurosat_fgvc_seed42_rsev2_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_eurosat_fgvc_seed42_rsev2_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_eurosat_fgvc_seed42_rsev2_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	pets_fgvc	pets	raw	zero_shot	Zero-shot	30	main	inherit	c4_cross_model_pets_fgvc_seed42_zero_shot_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/pets_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/pets_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_pets_fgvc_seed42_zero_shot_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_pets_fgvc_seed42_zero_shot_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_pets_fgvc_seed42_zero_shot_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_pets_fgvc_seed42_zero_shot_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	pets_fgvc	pets	raw	sav	SAV	31	main	inherit	c4_cross_model_pets_fgvc_seed42_sav_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/pets_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/pets_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_pets_fgvc_seed42_sav_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_pets_fgvc_seed42_sav_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_pets_fgvc_seed42_sav_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_pets_fgvc_seed42_sav_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	pets_fgvc	pets	raw	rsev2	RSEv2	32	main	inherit	c4_cross_model_pets_fgvc_seed42_rsev2_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/pets_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/pets_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_pets_fgvc_seed42_rsev2_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_pets_fgvc_seed42_rsev2_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_pets_fgvc_seed42_rsev2_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_pets_fgvc_seed42_rsev2_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	naturalbench_vqa	naturalbench_vqa	raw	zero_shot	Zero-shot	33	main	inherit	c4_cross_model_naturalbench_vqa_seed42_zero_shot_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/naturalbench_vqa/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/naturalbench_vqa/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_naturalbench_vqa_seed42_zero_shot_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_naturalbench_vqa_seed42_zero_shot_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_naturalbench_vqa_seed42_zero_shot_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_naturalbench_vqa_seed42_zero_shot_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	naturalbench_vqa	naturalbench_vqa	raw	sav	SAV	34	main	inherit	c4_cross_model_naturalbench_vqa_seed42_sav_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/naturalbench_vqa/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/naturalbench_vqa/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_naturalbench_vqa_seed42_sav_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_naturalbench_vqa_seed42_sav_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_naturalbench_vqa_seed42_sav_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_naturalbench_vqa_seed42_sav_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	naturalbench_vqa	naturalbench_vqa	raw	rsev2	RSEv2	35	main	inherit	c4_cross_model_naturalbench_vqa_seed42_rsev2_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/naturalbench_vqa/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/naturalbench_vqa/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_naturalbench_vqa_seed42_rsev2_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_naturalbench_vqa_seed42_rsev2_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_naturalbench_vqa_seed42_rsev2_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_naturalbench_vqa_seed42_rsev2_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	sugarcrepe	sugarcrepe	pair	zero_shot	Zero-shot	36	main	inherit	c4_cross_model_sugarcrepe_seed42_zero_shot_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/sugarcrepe/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/sugarcrepe/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_sugarcrepe_seed42_zero_shot_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_sugarcrepe_seed42_zero_shot_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_sugarcrepe_seed42_zero_shot_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_sugarcrepe_seed42_zero_shot_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	sugarcrepe	sugarcrepe	pair	sav	SAV	37	main	inherit	c4_cross_model_sugarcrepe_seed42_sav_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/sugarcrepe/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/sugarcrepe/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_sugarcrepe_seed42_sav_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_sugarcrepe_seed42_sav_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_sugarcrepe_seed42_sav_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_sugarcrepe_seed42_sav_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	sugarcrepe	sugarcrepe	pair	rsev2	RSEv2	38	main	inherit	c4_cross_model_sugarcrepe_seed42_rsev2_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/sugarcrepe/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/sugarcrepe/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_sugarcrepe_seed42_rsev2_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_sugarcrepe_seed42_rsev2_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_sugarcrepe_seed42_rsev2_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_sugarcrepe_seed42_rsev2_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	vizwiz	vizwiz	raw	zero_shot	Zero-shot	39	main	inherit	c4_cross_model_vizwiz_seed42_zero_shot_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/vizwiz/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/vizwiz/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_vizwiz_seed42_zero_shot_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_vizwiz_seed42_zero_shot_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_vizwiz_seed42_zero_shot_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_vizwiz_seed42_zero_shot_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	vizwiz	vizwiz	raw	sav	SAV	40	main	inherit	c4_cross_model_vizwiz_seed42_sav_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/vizwiz/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/vizwiz/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_vizwiz_seed42_sav_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_vizwiz_seed42_sav_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_vizwiz_seed42_sav_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_vizwiz_seed42_sav_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	vizwiz	vizwiz	raw	rsev2	RSEv2	41	main	inherit	c4_cross_model_vizwiz_seed42_rsev2_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/vizwiz/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/vizwiz/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_vizwiz_seed42_rsev2_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_vizwiz_seed42_rsev2_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_vizwiz_seed42_rsev2_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_vizwiz_seed42_rsev2_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	vlguard	vlguard	raw	zero_shot	Zero-shot	42	main	inherit	c4_cross_model_vlguard_seed42_zero_shot_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/vlguard/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/vlguard/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_vlguard_seed42_zero_shot_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_vlguard_seed42_zero_shot_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_vlguard_seed42_zero_shot_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_vlguard_seed42_zero_shot_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	vlguard	vlguard	raw	sav	SAV	43	main	inherit	c4_cross_model_vlguard_seed42_sav_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/vlguard/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/vlguard/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_vlguard_seed42_sav_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_vlguard_seed42_sav_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_vlguard_seed42_sav_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_vlguard_seed42_sav_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	vlguard	vlguard	raw	rsev2	RSEv2	44	main	inherit	c4_cross_model_vlguard_seed42_rsev2_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/vlguard/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/vlguard/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_vlguard_seed42_rsev2_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_vlguard_seed42_rsev2_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_vlguard_seed42_rsev2_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_vlguard_seed42_rsev2_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	blink_semantic_correspondence	blink_semantic_correspondence	raw	zero_shot	Zero-shot	45	main	inherit	c4_cross_model_blink_semantic_correspondence_seed42_zero_shot_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/blink_semantic_correspondence/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/blink_semantic_correspondence/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_blink_semantic_correspondence_seed42_zero_shot_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_blink_semantic_correspondence_seed42_zero_shot_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_blink_semantic_correspondence_seed42_zero_shot_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_blink_semantic_correspondence_seed42_zero_shot_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	blink_semantic_correspondence	blink_semantic_correspondence	raw	sav	SAV	46	main	inherit	c4_cross_model_blink_semantic_correspondence_seed42_sav_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/blink_semantic_correspondence/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/blink_semantic_correspondence/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_blink_semantic_correspondence_seed42_sav_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_blink_semantic_correspondence_seed42_sav_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_blink_semantic_correspondence_seed42_sav_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_blink_semantic_correspondence_seed42_sav_qwen3_vl_20260327_020651.log
c4_cross_model	20260327_020651	42	qwen3_vl	blink_semantic_correspondence	blink_semantic_correspondence	raw	rsev2	RSEv2	47	main	inherit	c4_cross_model_blink_semantic_correspondence_seed42_rsev2_qwen3_vl_20260327_020651	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/blink_semantic_correspondence/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260327_020651_c4_cross_model/seed_42/blink_semantic_correspondence/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_blink_semantic_correspondence_seed42_rsev2_qwen3_vl_20260327_020651.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_blink_semantic_correspondence_seed42_rsev2_qwen3_vl_20260327_020651.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260327_020651_c4_cross_model/c4_cross_model_blink_semantic_correspondence_seed42_rsev2_qwen3_vl_20260327_020651.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260327_020651_c4_cross_model/c4_cross_model_blink_semantic_correspondence_seed42_rsev2_qwen3_vl_20260327_020651.log
